X,Y,medidor,circuito,anom_s_lec,anom_c_lec,comentario,lat y,lon x,icon_url
-100.19158,25.72176,7t072h,LAF04145,NA,NA,na,25.721760000000000,-100.191580000000002,./0.png
-100.19641,25.72806,7t076c,LAF04145,NA,NA,na,25.728059999999999,-100.196410000000000,./0.png
-100.19423,25.72359,7t091e,LAF04145,NA,NA,na,25.723590000000002,-100.194230000000005,./0.png
-100.20103,25.72514,7t154x,LAF04145,NA,NA,ok,25.725140000000000,-100.201030000000003,./0.png
-100.19825,25.72136,7t234x,LAF04145,NA,C5-SinSello,na,25.721360000000001,-100.198250000000002,./0.png
-100.20107,25.72524,7t258j,LAF04145,NA,C5-SinSello,na,25.725239999999999,-100.201070000000001,./0.png
-100.1946,25.72689,7t269x,LAF04145,NA,NA,na,25.726890000000001,-100.194599999999994,./0.png
-100.20928,25.72395,7t26c5,LAF04145,NA,C5-SinSello,na,25.723949999999999,-100.209280000000007,./0.png
-100.19782,25.72011,7t345x,LAF04145,NA,C5-SinSello,na,25.720109999999998,-100.197819999999993,./0.png
-100.19273,25.72265,7t349b,LAF04145,NA,NA,na,25.722650000000002,-100.192729999999997,./0.png
-100.18678,25.72148,7t516j,LAF04145,NA,NA,na,25.721480000000000,-100.186779999999999,./0.png
-100.19667,25.71823,7t629a,LAF04145,NA,NA,ok 170-1,25.718229999999998,-100.196669999999997,./0.png
-100.1956,25.72821,7t70h0,LAF04145,NA,C5-SinSello,na,25.728210000000001,-100.195599999999999,./0.png
-100.20255,25.71862,7t759j,LAF04145,NA,NA,ok,25.718620000000001,-100.202550000000002,./0.png
-100.20651,25.72113,7t80h0,LAF04145,NA,C5-SinSello,na,25.721129999999999,-100.206509999999994,./0.png
-100.18886,25.72105,7t84h7,LAF04145,NA,NA,na,25.721050000000002,-100.188860000000005,./0.png
-100.1929,25.7266,7t859a,LAF04145,NA,NA,na,25.726600000000001,-100.192899999999995,./0.png
-100.1933,25.72492,7u5x60,LAF04145,NA,NA,na,25.724920000000001,-100.193299999999994,./0.png
-100.20027,25.72348,7vc403,LAF04145,NA,NA,ok,25.723479999999999,-100.200270000000003,./0.png
-100.20059,25.72355,7vc680,LAF04145,NA,C5-SinSello,na,25.723549999999999,-100.200590000000005,./0.png
-100.20298,25.71877,7vc717,LAF04145,NA,C5-SinSello,na,25.718769999999999,-100.202979999999997,./0.png
-100.20103,25.72514,7vn681,LAF04145,NA,NA,ok,25.725140000000000,-100.201030000000003,./0.png
-100.20107,25.72524,7vn779,LAF04145,NA,NA,ok,25.725239999999999,-100.201070000000001,./0.png
-100.19825,25.71709,7vn810,LAF04145,NA,NA,ok,25.717089999999999,-100.198250000000002,./0.png
-100.20846,25.72293,7w241d,LAF04145,NA,C5-SinSello,na,25.722930000000002,-100.208460000000002,./0.png
-100.20073,25.7245,7w31r6,LAF04145,NA,C5-SinSello,na,25.724499999999999,-100.200729999999993,./0.png
-100.20342,25.72107,7w32r6,LAF04145,NA,C5-SinSello,na,25.721070000000001,-100.203419999999994,./0.png
-100.18676,25.72107,7w40c7,LAF04145,NA,NA,na,25.721070000000001,-100.186760000000007,./0.png
-100.20245,25.72457,7w81c4,LAF04145,NA,NA,ok,25.724570000000000,-100.202449999999999,./0.png
-100.19803,25.72143,7w8t36,LAF04145,NA,NA,ok,25.721430000000002,-100.198030000000003,./0.png
-100.195,25.71762,7x003b,LAF04145,NA,C5-SinSello,ok,25.717620000000000,-100.194999999999993,./0.png
-100.20102,25.72417,7x248g,LAF04145,NA,NA,ok,25.724170000000001,-100.201020000000000,./0.png
-100.19758,25.71811,7x406g,LAF04145,NA,NA,ok,25.718109999999999,-100.197580000000002,./0.png
-100.20279,25.72037,7x61p8,LAF04145,NA,C5-SinSello,na,25.720369999999999,-100.202789999999993,./0.png
-100.21114,25.72369,7x6w94,LAF04145,NA,NA,ok mt,25.723690000000001,-100.211140000000000,./0.png
-100.19282,25.72394,7x9w11,LAF04145,NA,NA,na,25.723939999999999,-100.192819999999998,./0.png
-100.21096,25.7218,7xc982,LAF04145,NA,C5-SinSello,cm,25.721800000000002,-100.210960000000000,./0.png
-100.19665,25.7169,7xc988,LAF04145,NA,NA,ok,25.716899999999999,-100.196650000000005,./0.png
-100.19092,25.72378,7xk402,LAF04145,NA,NA,na,25.723780000000001,-100.190920000000006,./0.png
-100.19784,25.71671,7xp312,LAF04145,NA,NA,ok,25.716709999999999,-100.197839999999999,./0.png
-100.19966,25.72394,7xp538,LAF04145,NA,NA,ok,25.723939999999999,-100.199659999999994,./0.png
-100.19842,25.7175,7xp645,LAF04145,NA,NA,aro candado,25.717500000000001,-100.198419999999999,./0.png
-100.19587,25.71746,7xp709,LAF04145,NA,NA,ok,25.717459999999999,-100.195869999999999,./0.png
-100.19625,25.72724,7y43g3,LAF04145,NA,NA,na,25.727239999999998,-100.196250000000006,./0.png
-100.19226,25.72269,7y6l76,LAF04145,NA,NA,na,25.722690000000000,-100.192260000000005,./0.png
-100.20428,25.72007,7y930h,LAF04145,NA,NA,ok,25.720070000000000,-100.204279999999997,./0.png
-100.18739,25.72041,7y9k65,LAF04145,NA,NA,na,25.720410000000001,-100.187389999999994,./0.png
-100.197,25.71612,7yd140,LAF04145,NA,C5-SinSello,na,25.716120000000000,-100.197000000000003,./0.png
-100.19592,25.71747,7yd263,LAF04145,NA,C5-SinSello,ok,25.717469999999999,-100.195920000000001,./0.png
-100.19742,25.7157,7ye007,LAF04145,NA,C5-SinSello,na,25.715699999999998,-100.197419999999994,./0.png
-100.18731,25.72162,800re4,LAF04145,NA,NA,na,25.721620000000001,-100.187309999999997,./0.png
-100.19154,25.72244,803rfj,LAF04145,NA,C5-SinSello,na,25.722439999999999,-100.191540000000003,./0.png
-100.18694,25.72132,804wxj,LAF04145,NA,NA,na,25.721319999999999,-100.186940000000007,./0.png
-100.19776,25.72102,805H0K F122 13LN,LAF04145,NA,C5-SinSello,na,25.721019999999999,-100.197760000000002,./0.png
-100.20515,25.72177,808g1v,LAF04145,NA,NA,ok mt,25.721769999999999,-100.205150000000003,./0.png
-100.19514,25.71584,80F29H F12H 10KU,LAF04145,NA,C5-SinSello,ok,25.715840000000000,-100.195139999999995,./0.png
-100.19666,25.71576,80b05p,LAF04145,NA,C5-SinSello,na,25.715760000000000,-100.196659999999994,./0.png
-100.19697,25.72072,80be60,LAF04145,NA,NA,ok,25.720720000000000,-100.196969999999993,./0.png
-100.19771,25.72055,80c7r4,LAF04145,NA,NA,ok,25.720549999999999,-100.197710000000001,./0.png
-100.20061,25.72443,80e83a,LAF04145,NA,NA,ok,25.724430000000002,-100.200609999999998,./0.png
-100.19683,25.71543,80nn25,LAF04145,NA,C5-SinSello,na,25.715430000000001,-100.196830000000006,./0.png
-100.19017,25.7225,80nv38,LAF04145,NA,NA,na,25.722500000000000,-100.190169999999995,./0.png
-100.20221,25.71969,80pb80,LAF04145,NA,C5-SinSello,na,25.719690000000000,-100.202209999999994,./0.png
0,0,80r68v,LAF04145,NA,C5-SinSello,ok,0.000000000000000,0.000000000000000,./0.png
-100.19732,25.71932,80w83a,LAF04145,NA,C9-CUbOpacoConLec,na,25.719320000000000,-100.197320000000005,./0.png
-100.19421,25.7147,80x35n,LAF04145,NA,NA,ok,25.714700000000001,-100.194209999999998,./0.png
-100.19452,25.71737,813H6K F122 13LN,LAF04145,NA,NA,ok,25.717369999999999,-100.194519999999997,./0.png
-100.19047,25.72182,814map,LAF04145,NA,NA,na,25.721820000000001,-100.190470000000005,./0.png
-100.19003,25.72174,817rfd,LAF04145,NA,NA,na,25.721740000000000,-100.190029999999993,./0.png
-100.1984,25.72137,81e24a,LAF04145,NA,C5-SinSello,na,25.721370000000000,-100.198400000000007,./0.png
-100.19591,25.72619,81pa47,LAF04145,NA,NA,na,25.726189999999999,-100.195909999999998,./0.png
-100.20059,25.72311,81pb13,LAF04145,NA,NA,ok,25.723109999999998,-100.200590000000005,./0.png
-100.19646,25.72893,81pb14,LAF04145,NA,NA,na,25.728929999999998,-100.196460000000002,./0.png
-100.19606,25.72375,81r91v,LAF04145,NA,NA,na,25.723749999999999,-100.196060000000003,./0.png
-100.20396,25.71959,81w38a,LAF04145,NA,C5-SinSello,na,25.719590000000000,-100.203959999999995,./0.png
-100.19655,25.72165,81y7a1,LAF04145,NA,NA,ok,25.721650000000000,-100.196550000000002,./0.png
-100.19766,25.71711,822H4K F122 13LN,LAF04145,NA,NA,ok,25.717110000000002,-100.197659999999999,./0.png
-100.19045,25.72238,824t4m,LAF04145,NA,NA,na,25.722380000000001,-100.190449999999998,./0.png
-100.19695,25.71775,825h2k,LAF04145,NA,NA,ok,25.717749999999999,-100.196950000000001,./0.png
-100.19577,25.7197,825h5k,LAF04145,NA,NA,ok,25.719700000000000,-100.195769999999996,./0.png
-100.20223,25.71901,825tr6,LAF04145,NA,NA,ok,25.719010000000001,-100.202230000000000,./0.png
-100.18983,25.72242,827h5h,LAF04145,NA,NA,na,25.722420000000000,-100.189830000000001,./0.png
-100.20406,25.72136,827tn1,LAF04145,NA,C5-SinSello,na,25.721360000000001,-100.204059999999998,./0.png
-100.20163,25.71937,828amm,LAF04145,NA,C5-SinSello,na,25.719370000000001,-100.201629999999994,./0.png
-100.20449,25.721,828mal,LAF04145,NA,C5-SinSello,na,25.721000000000000,-100.204490000000007,./0.png
-100.19448,25.71661,829TP8 F122 12LH,LAF04145,NA,C5-SinSello,ok,25.716609999999999,-100.194479999999999,./0.png
-100.20496,25.72062,829t9e,LAF04145,NA,C5-SinSello,na,25.720620000000000,-100.204960000000000,./0.png
-100.20377,25.72034,82b14r,LAF04145,NA,NA,ok,25.720340000000000,-100.203770000000006,./0.png
-100.20125,25.72562,82c8c3,LAF04145,NA,NA,ok,25.725619999999999,-100.201250000000002,./0.png
-100.20111,25.71891,82d98u,LAF04145,NA,C5-SinSello,na,25.718910000000001,-100.201110000000000,./0.png
-100.1971,25.71939,82fm56,LAF04145,NA,NA,ok,25.719390000000001,-100.197100000000006,./0.png
-100.20654,25.72415,82h48v,LAF04145,NA,C5-SinSello,cm,25.724150000000002,-100.206540000000004,./0.png
-100.19136,25.7238,82h58v,LAF04145,NA,NA,mt,25.723800000000001,-100.191360000000003,./0.png
-100.20012,25.72718,82h7n1,LAF04145,NA,NA,ok,25.727180000000001,-100.200119999999998,./0.png
-100.20029,25.72648,82h84e,LAF04145,NA,C5-SinSello,na,25.726479999999999,-100.200289999999995,./0.png
-100.19556,25.72246,82k0l3,LAF04145,NA,NA,na,25.722460000000002,-100.195560000000000,./0.png
-100.20619,25.72261,82nv95,LAF04145,NA,C5-SinSello,na,25.722610000000000,-100.206190000000007,./0.png
-100.19753,25.71612,82pt72,LAF04145,NA,C5-SinSello,na,25.716120000000000,-100.197530000000000,./0.png
-100.19291,25.72218,82pt73,LAF04145,NA,NA,na,25.722180000000002,-100.192909999999998,./0.png
-100.20125,25.72378,82pt76,LAF04145,NA,C5-SinSello,na,25.723780000000001,-100.201250000000002,./0.png
-100.20111,25.7227,82r10v,LAF04145,NA,C5-SinSello,cm,25.722700000000000,-100.201110000000000,./0.png
-100.19803,25.72143,82r40v,LAF04145,NA,C9-CUbOpacoConLec,c5,25.721430000000002,-100.198030000000003,./0.png
-100.20307,25.72083,82w5y7,LAF04145,NA,NA,ok,25.720829999999999,-100.203069999999997,./0.png
-100.19805,25.71927,82w88e,LAF04145,NA,NA,ok,25.719270000000002,-100.198049999999995,./0.png
-100.18963,25.722,831FKH F622 15LM,LAF04145,NA,C5-SinSello,na,25.722000000000001,-100.189629999999994,./0.png
-100.20149,25.72562,832YJ6 F122 13LN,LAF04145,NA,NA,ok,25.725619999999999,-100.201490000000007,./0.png
-100.18979,25.7212,832tp1,LAF04145,NA,NA,na,25.721200000000000,-100.189790000000002,./0.png
-100.19579,25.72586,8331yr,LAF04145,NA,NA,na,25.725860000000001,-100.195790000000002,./0.png
-100.19611,25.71719,833W8X F622 14LM,LAF04145,NA,NA,ok,25.717189999999999,-100.196110000000004,./0.png
-100.19653,25.71764,833tp8,LAF04145,NA,C5-SinSello,na,25.717639999999999,-100.196529999999996,./0.png
-100.19715,25.71688,834TR9 F122 12LH,LAF04145,NA,C5-SinSello,na,25.716880000000000,-100.197149999999993,./0.png
-100.19472,25.71624,834YMF F122 16LN,LAF04145,NA,NA,ok,25.716239999999999,-100.194720000000004,./0.png
-100.19613,25.72631,834tr5,LAF04145,NA,NA,na,25.726310000000002,-100.196129999999997,./0.png
-100.1953,25.71968,837TN8 F122 12LH,LAF04145,NA,C5-SinSello,na,25.719680000000000,-100.195300000000003,./0.png
-100.20496,25.72062,838yj4,LAF04145,NA,NA,ok,25.720620000000000,-100.204960000000000,./0.png
-100.20066,25.72215,839t9e,LAF04145,NA,NA,ok cm,25.722149999999999,-100.200659999999999,./0.png
-100.20048,25.72631,83PT37 F621 07F3,LAF04145,NA,C5-SinSello,ok,25.726310000000002,-100.200479999999999,./0.png
-100.19365,25.71747,83b81r,LAF04145,NA,C5-SinSello,ok,25.717469999999999,-100.193650000000005,./0.png
-100.19681,25.71614,83c1c7,LAF04145,NA,C5-SinSello,na,25.716139999999999,-100.196809999999999,./0.png
-100.19761,25.71611,83d01u,LAF04145,NA,C9-CUbOpacoConLec,na,25.716110000000000,-100.197609999999997,./0.png
-100.19375,25.71821,83e2y0,LAF04145,NA,NA,ok,25.718209999999999,-100.193749999999994,./0.png
-100.19746,25.71846,83e63j,LAF04145,NA,C9-CUbOpacoConLec,na,25.718460000000000,-100.197460000000007,./0.png
-100.18994,25.72165,83em74,LAF04145,NA,NA,na,25.721650000000000,-100.189940000000007,./0.png
-100.21029,25.72191,83h14v,LAF04145,NA,M-Modernizacion,sin tapa mt,25.721910000000001,-100.210290000000001,./0.png
-100.20426,25.72012,83nh13,LAF04145,NA,M-Modernizacion,disco frenado,25.720120000000001,-100.204260000000005,./0.png
-100.1961,25.72163,83nh26,LAF04145,NA,C5-SinSello,na,25.721630000000001,-100.196100000000001,./0.png
-100.20213,25.72059,83nh35,LAF04145,NA,NA,ok,25.720590000000001,-100.202129999999997,./0.png
-100.19265,25.72824,83nv43,LAF04145,NA,NA,na,25.728240000000000,-100.192650000000000,./0.png
-100.192,25.72327,83nv51,LAF04145,NA,NA,na,25.723269999999999,-100.191999999999993,./0.png
-100.19307,25.72714,83nv80,LAF04145,NA,NA,na,25.727139999999999,-100.193070000000006,./0.png
-100.18838,25.72164,83pp06,LAF04145,NA,NA,na,25.721640000000001,-100.188379999999995,./0.png
-100.20944,25.72371,83y0a4,LAF04145,NA,C5-SinSello,na,25.723710000000001,-100.209440000000001,./0.png
-100.19432,25.71629,840w5x,LAF04145,NA,C5-SinSello,ok,25.716290000000001,-100.194320000000005,./0.png
-100.19735,25.71905,842H8H F122 13LN,LAF04145,NA,NA,ok,25.719049999999999,-100.197350000000000,./0.png
-100.18715,25.72073,842l1x,LAF04145,NA,NA,na,25.720730000000000,-100.187150000000003,./0.png
-100.19288,25.72144,846g9f,LAF04145,NA,NA,na,25.721440000000001,-100.192880000000002,./0.png
-100.19543,25.7172,847G9H F622 13LM,LAF04145,NA,NA,ok,25.717199999999998,-100.195430000000002,./0.png
-100.19705,25.71842,847W5X F622 14LM,LAF04145,NA,C5-SinSello,na,25.718419999999998,-100.197050000000004,./0.png
-100.19332,25.72645,848tn4,LAF04145,NA,NA,na,25.726450000000000,-100.193320000000000,./0.png
-100.19594,25.71542,849g8h,LAF04145,NA,NA,ok,25.715420000000002,-100.195939999999993,./0.png
-100.19929,25.72315,84H18V KL2M 10KC,LAF04145,NA,NA,ok cm,25.723150000000000,-100.199290000000005,./0.png
-100.19491,25.71779,84b35r,LAF04145,NA,NA,ok,25.717790000000001,-100.194909999999993,./0.png
-100.20119,25.72488,84c5c4,LAF04145,NA,NA,ok,25.724879999999999,-100.201189999999997,./0.png
-100.19241,25.72346,84d7u2,LAF04145,NA,NA,mt,25.723459999999999,-100.192409999999995,./0.png
-100.19793,25.7172,84d90u,LAF04145,NA,C9-CUbOpacoConLec,c5,25.717199999999998,-100.197929999999999,./0.png
-100.19658,25.72058,84e86u,LAF04145,NA,NA,ok cm,25.720580000000002,-100.196579999999997,./0.png
-100.1959,25.72286,84fj28,LAF04145,NA,NA,na,25.722860000000001,-100.195899999999995,./0.png
-100.19541,25.71703,84re92,LAF04145,NA,C5-SinSello,escuela,25.717030000000001,-100.195409999999995,./0.png
-100.19602,25.72371,853RF4 F622 12LJ,LAF04145,NA,C5-SinSello,na,25.723710000000001,-100.196020000000004,./0.png
-100.19121,25.72379,854FKH F622 15LM,LAF04145,NA,C5-SinSello,na,25.723790000000001,-100.191209999999998,./0.png
-100.19751,25.72112,854G6J F622 13LM,LAF04145,NA,C5-SinSello,na,25.721119999999999,-100.197509999999994,./0.png
-100.19732,25.71679,855RF9 F622 12LJ,LAF04145,NA,C5-SinSello,na,25.716790000000000,-100.197320000000005,./0.png
-100.20041,25.72427,855dcj,LAF04145,NA,C5-SinSello,na,25.724270000000001,-100.200410000000005,./0.png
-100.20158,25.7189,855frn,LAF04145,NA,NA,ok,25.718900000000001,-100.201580000000007,./0.png
-100.19593,25.71781,855hpt,LAF04145,NA,C5-SinSello,ok,25.717810000000000,-100.195930000000004,./0.png
-100.18609,25.72032,855rf8,LAF04145,NA,C5-SinSello,na,25.720320000000001,-100.186089999999993,./0.png
-100.19741,25.7217,857G9J F622 13LM,LAF04145,NA,NA,ok,25.721699999999998,-100.197410000000005,./0.png
-100.19995,25.72449,8586jb,LAF04145,NA,M-Modernizacion,obsoleto,25.724489999999999,-100.199950000000001,./0.png
-100.1962,25.72636,859g7j,LAF04145,NA,NA,na,25.726360000000000,-100.196200000000005,./0.png
-100.2106,25.72196,85c9l9,LAF04145,NA,NA,ok,25.721959999999999,-100.210599999999999,./0.png
-100.20013,25.72317,85d9u9,LAF04145,NA,C5-SinSello,reja acero cm mt,25.723170000000000,-100.200130000000001,./0.png
-100.20099,25.72375,85gw97,LAF04145,NA,C5-SinSello,na,25.723749999999999,-100.200990000000004,./0.png
-100.19569,25.71546,85h1n9,LAF04145,NA,NA,ok,25.715460000000000,-100.195689999999999,./0.png
-100.20096,25.72415,85nh43,LAF04145,NA,NA,ok,25.724150000000002,-100.200959999999995,./0.png
-100.19565,25.73014,85nv61,LAF04145,NA,NA,na,25.730139999999999,-100.195650000000001,./0.png
-100.19375,25.71604,85ub87,LAF04145,NA,C5-SinSello,ok,25.716040000000000,-100.193749999999994,./0.png
0,0,85y7a4,LAF04145,NA,NA,ok,0.000000000000000,0.000000000000000,./0.png
-100.20041,25.72427,860w9x,LAF04145,NA,NA,ok,25.724270000000001,-100.200410000000005,./0.png
-100.20068,25.7259,861tn4,LAF04145,NA,C5-SinSello,na,25.725899999999999,-100.200680000000006,./0.png
-100.19637,25.72816,862map,LAF04145,NA,NA,na,25.728159999999999,-100.196370000000002,./0.png
-100.19711,25.72099,863RF4 F622 12LJ,LAF04145,NA,C5-SinSello,na,25.720990000000000,-100.197109999999995,./0.png
-100.21259,25.72358,864GN0 FD22 12LK,LAF04145,NA,C5-SinSello,cm,25.723579999999998,-100.212590000000006,./0.png
-100.19737,25.71778,864TN4 F122 12LH,LAF04145,NA,NA,ok,25.717780000000001,-100.197370000000006,./0.png
-100.19411,25.71473,864TN5 F122 12LH,LAF04145,S6-Display Apagado,C5-SinSello,ok,25.714729999999999,-100.194109999999995,./0.png
-100.19597,25.73008,865H0J F122 13LN,LAF04145,NA,C5-SinSello,na,25.730080000000001,-100.195970000000003,./0.png
-100.19744,25.72091,865JY4 F622 12LJ,LAF04145,NA,C5-SinSello,na,25.720910000000000,-100.197440000000000,./0.png
-100.19707,25.71649,866frn,LAF04145,NA,NA,ok,25.716490000000000,-100.197069999999997,./0.png
-100.19587,25.71737,866yd3,LAF04145,NA,NA,ok,25.717369999999999,-100.195869999999999,./0.png
-100.19564,25.72648,867frn,LAF04145,NA,NA,na,25.726479999999999,-100.195639999999997,./0.png
-100.20516,25.72153,867hd2,LAF04145,NA,C5-SinSello,na,25.721530000000001,-100.205160000000006,./0.png
-100.19586,25.72705,867hd7,LAF04145,NA,NA,na,25.727049999999998,-100.195859999999996,./0.png
-100.19578,25.71778,868TN9 F122 12LH,LAF04145,NA,NA,ok,25.717780000000001,-100.195779999999999,./0.png
-100.18889,25.72239,868g7f,LAF04145,NA,NA,na,25.722390000000001,-100.188890000000001,./0.png
-100.19803,25.71962,869MAP F622 16LM,LAF04145,NA,C5-SinSello,na,25.719619999999999,-100.198030000000003,./0.png
-100.19394,25.71787,869h2j,LAF04145,NA,NA,ok,25.717870000000001,-100.193939999999998,./0.png
-100.19583,25.72379,869xap,LAF04145,NA,NA,na,25.723790000000001,-100.195830000000001,./0.png
-100.21376,25.72386,86b7u4,LAF04145,NA,C5-SinSello,cm,25.723859999999998,-100.213759999999994,./0.png
-100.19565,25.72918,86d09n,LAF04145,NA,NA,na,25.729179999999999,-100.195650000000001,./0.png
-100.19533,25.72425,86d3u2,LAF04145,NA,NA,mt,25.724250000000001,-100.195329999999998,./0.png
-100.19044,25.72167,86f10h,LAF04145,NA,NA,na,25.721670000000000,-100.190439999999995,./0.png
-100.19525,25.72742,86hr97,LAF04145,NA,NA,na,25.727419999999999,-100.195250000000001,./0.png
-100.18955,25.72202,86n7c8,LAF04145,NA,C5-SinSello,na,25.722020000000001,-100.189549999999997,./0.png
-100.197,25.71823,86nh29,LAF04145,NA,C5-SinSello,na,25.718229999999998,-100.197000000000003,./0.png
-100.1945,25.71699,86nv19,LAF04145,NA,NA,ok,25.716989999999999,-100.194500000000005,./0.png
-100.19637,25.72449,86u9e4,LAF04145,NA,NA,na,25.724489999999999,-100.196370000000002,./0.png
-100.19674,25.72066,86w3r1,LAF04145,NA,C5-SinSello,na,25.720659999999999,-100.196740000000005,./0.png
-100.19655,25.71609,86w7r1,LAF04145,NA,NA,ok,25.716090000000001,-100.196550000000002,./0.png
-100.19463,25.71474,86w7r8,LAF04145,NA,C9-CUbOpacoConLec,ok,25.714739999999999,-100.194630000000004,./0.png
-100.19473,25.72626,870TJL F622 16LM,LAF04145,NA,C5-SinSello,na,25.726260000000000,-100.194730000000007,./0.png
-100.19576,25.72383,870XAP F622 16LM,LAF04145,NA,NA,na,25.723830000000000,-100.195760000000007,./0.png
-100.19427,25.72463,871gn0,LAF04145,NA,NA,na,25.724630000000001,-100.194270000000003,./0.png
-100.19303,25.72545,871jy3,LAF04145,NA,C5-SinSello,na,25.725449999999999,-100.193029999999993,./0.png
-100.20059,25.72355,876mal,LAF04145,NA,C5-SinSello,na,25.723549999999999,-100.200590000000005,./0.png
-100.18859,25.72178,877hmh,LAF04145,NA,NA,na,25.721779999999999,-100.188590000000005,./0.png
-100.19564,25.72279,878C1A F622 13LM,LAF04145,NA,NA,na,25.722790000000000,-100.195639999999997,./0.png
-100.20397,25.72051,879hd9,LAF04145,NA,NA,ok,25.720510000000001,-100.203969999999998,./0.png
-100.20243,25.72454,87b1u0,LAF04145,NA,C9-CUbOpacoConLec,na,25.724540000000001,-100.202430000000007,./0.png
-100.1928,25.72306,87b7b4,LAF04145,NA,C5-SinSello,na,25.723060000000000,-100.192800000000005,./0.png
-100.20104,25.7259,87m2h3,LAF04145,NA,C5-SinSello,na,25.725899999999999,-100.201040000000006,./0.png
-100.20078,25.72395,87pb27,LAF04145,NA,C5-SinSello,na,25.723949999999999,-100.200779999999995,./0.png
-100.19832,25.72089,87r82v,LAF04145,NA,C5-SinSello,na,25.720890000000001,-100.198319999999995,./0.png
-100.20397,25.72189,87re64,LAF04145,NA,C5-SinSello,mt,25.721889999999998,-100.203969999999998,./0.png
-100.19467,25.71476,87w05c,LAF04145,NA,C9-CUbOpacoConLec,ok,25.714759999999998,-100.194670000000002,./0.png
-100.19476,25.71621,880ak3,LAF04145,NA,NA,ok,25.716210000000000,-100.194760000000002,./0.png
-100.19285,25.7239,880gn4,LAF04145,NA,NA,na,25.723900000000000,-100.192850000000007,./0.png
-100.19758,25.71899,881X0M F622 14LM,LAF04145,NA,C5-SinSello,na,25.718990000000002,-100.197580000000002,./0.png
-100.20127,25.72471,881ak7,LAF04145,NA,NA,ok,25.724710000000002,-100.201269999999994,./0.png
-100.19145,25.72325,885AMM F122 14LN,LAF04145,NA,NA,na,25.723250000000000,-100.191450000000003,./0.png
-100.19463,25.71512,885ENX F122 15LN,LAF04145,NA,NA,ok,25.715119999999999,-100.194630000000004,./0.png
-100.20139,25.72284,887h2h,LAF04145,NA,NA,ok,25.722840000000001,-100.201390000000004,./0.png
-100.19248,25.72358,888wxh,LAF04145,NA,NA,na,25.723579999999998,-100.192480000000003,./0.png
-100.19704,25.72141,88b68p,LAF04145,NA,NA,ok,25.721409999999999,-100.197040000000001,./0.png
-100.19497,25.71709,88kb70,LAF04145,NA,NA,ok,25.717089999999999,-100.194969999999998,./0.png
-100.20094,25.72572,88n6u9,LAF04145,NA,C5-SinSello,na,25.725719999999999,-100.200940000000003,./0.png
-100.19683,25.71649,88nh27,LAF04145,NA,C5-SinSello,na,25.716490000000000,-100.196830000000006,./0.png
-100.20069,25.72399,88pb64,LAF04145,NA,NA,ok,25.723990000000001,-100.200689999999994,./0.png
-100.19684,25.71946,88pt29,LAF04145,NA,NA,ok,25.719460000000002,-100.196839999999995,./0.png
-100.20194,25.72033,88r14v,LAF04145,NA,C5-SinSello,na,25.720330000000001,-100.201939999999993,./0.png
-100.19739,25.72022,88u5f8,LAF04145,NA,C9-CUbOpacoConLec,na,25.720220000000001,-100.197389999999999,./0.png
-100.19514,25.72871,88u6f2,LAF04145,NA,C5-SinSello,na,25.728710000000000,-100.195139999999995,./0.png
-100.2007,25.72356,88u6f6,LAF04145,NA,C9-CUbOpacoConLec,na,25.723559999999999,-100.200699999999998,./0.png
-100.19364,25.72513,88x77n,LAF04145,NA,NA,na,25.725130000000000,-100.193640000000002,./0.png
-100.19755,25.7241,890RFM F122 16LN,LAF04145,NA,NA,ok cm,25.724100000000000,-100.197550000000007,./0.png
-100.1959,25.72941,892fk1,LAF04145,NA,C5-SinSello,na,25.729410000000001,-100.195899999999995,./0.png
-100.19833,25.71686,892g5j,LAF04145,NA,NA,ok,25.716860000000000,-100.198329999999999,./0.png
-100.19607,25.72375,893FKH F622 15LM,LAF04145,NA,NA,na,25.723749999999999,-100.196070000000006,./0.png
-100.19734,25.7177,894FRN F622 15LM,LAF04145,NA,NA,ok,25.717700000000001,-100.197339999999997,./0.png
-100.19583,25.72373,895g4j,LAF04145,NA,NA,na,25.723730000000000,-100.195830000000001,./0.png
-100.1904,25.72246,895l3x,LAF04145,NA,NA,na,25.722460000000002,-100.190399999999997,./0.png
-100.19717,25.72418,898TFK F622 16LM,LAF04145,NA,NA,ok cm,25.724180000000000,-100.197170000000000,./0.png
-100.21042,25.72499,898c6a,LAF04145,NA,C5-SinSello,na,25.724989999999998,-100.210419999999999,./0.png
-100.20563,25.72376,899tp6,LAF04145,NA,NA,ok,25.723759999999999,-100.205629999999999,./0.png
-100.19606,25.72728,89b0u0,LAF04145,NA,NA,na,25.727280000000000,-100.196060000000003,./0.png
-100.19161,25.72169,89b1b4,LAF04145,NA,NA,na,25.721689999999999,-100.191609999999997,./0.png
-100.20403,25.72198,89d16u,LAF04145,NA,C5-SinSello,na,25.721979999999999,-100.204030000000003,./0.png
-100.197,25.71823,89d51u,LAF04145,NA,C9-CUbOpacoConLec,na,25.718229999999998,-100.197000000000003,./0.png
-100.19403,25.72511,89f8r3,LAF04145,NA,NA,na,25.725110000000001,-100.194029999999998,./0.png
-100.20456,25.72153,89fl96,LAF04145,NA,C5-SinSello,na,25.721530000000001,-100.204560000000001,./0.png
-100.19434,25.72673,89h3n1,LAF04145,NA,NA,na,25.726730000000000,-100.194339999999997,./0.png
